Hash	Files	Lines Added	Lines Removed	Bugs Induced	Bugs Contributed	Bugs Fixed	Positive Sentiment	Negative Sentiment	Code Score
1f9ce5e4da124c39479de73a955a75913f0425e6	4	22	2	0	0	0	3	-1	0
28d27f3e0ef58336d50043f3d5622006525efc11	4	33	1	0	0	0	1	-1	0
4061c551b7ed4f2e0f7c3643e1ad42f01d0e6e3c	4	33	1	0	0	0	1	-1	0
8891c86af686d7eb1f1cbae64bf545f304f607fb	2	17	13	0	0	0	1	-1	0
0b1d3e842016fe915f7fa52d4f654d975bff3c0d	1	18	4	0	0	0	1	-1	0
8b8e751dcadcf9563cf2c529be9f82a748110aca	3	105	12	0	0	0	1	-1	0
8a1b069a86a4282343047825487e43d767601f86	2	12	5	0	0	0	1	-1	0
e6937e43e0e4a978fff7a2e9d0d13c057d2f2d78	1	1	1	0	0	0	1	-1	0
80caf2535fec2f71667109aa156c722fc52cf053	3	115	3	0	0	0	1	-1	0
1ced53e2d1f398b11a27e8513b4499899824a807	2	53	20	0	0	0	1	-1	0
515c812ff95bc00cd6e0ef5d6438939d6ccc2d97	1	5	1	0	0	0	1	-1	0
8d25a60100ca3606c2204907b7835c535eafe083	2	3	3	0	0	0	1	-1	0
fe6dbcd7799f59751c6247ce4d36353ab5700201	2	2	2	0	0	0	1	-1	0
3a166e7382ba32f31d3de367b069fec79a831171	1	11	0	0	0	0	1	-1	0
2197911aa71a8a70c9875d44ddefc09ec040e164	1	1	0	0	0	0	1	-1	0
fb6edb040593829f2d4e2f4a3ba5553d1d2a7b67	1	11	0	0	0	0	1	-1	0
f30c7b1d7da5194089fda0c18436892750ea7927	1	2	2	0	0	0	1	-1	0
51caa2ed7c1933da88c39ee92477c5bd89694f1b	2	16	13	0	0	0	1	-1	0
e1b7ac281b93b7afa33056d59da987e9542a05e4	10	444	21	0	0	0	1	-1	0
fcd4f4e30163805b40d727ce90229a407da64fd8	1	10	5	0	0	0	1	-1	0
06ead8410f94905b240363dd265a59ac91a1c45c	1	5	7	0	0	0	1	-1	0
37e14044d92c4ef324a3b25ce853be72a6807015	1	3	1	0	0	0	1	-1	0
583fb5115ebca9aa7a265e5344303e0768b40856	1	7	2	0	0	0	2	-1	0
991072bf722bc2b4f365721b432d7dde86dd9c1e	1	1	9	0	0	0	1	-1	0
1bab7100128785391f8a33ad823996b914a148f1	1	1	1	0	0	0	1	-2	0
c2f9bb16776de958a2a16aebf34f82e712bd8bd7	1	1	1	0	0	0	2	-2	0
cf621d8caf6bf068be09defc31a27ad36b2d23e0	5	11	19	0	0	0	1	-1	0
347bca5e5adac4ac98e39531b9aae62f63917073	1	25	0	0	0	0	1	-1	0
f5a7869506fdf8c53b09417a61a6e71feb539450	6	69	36	0	0	0	1	-1	0
4ab9c096bc39811a01624aa779810c4d94993c7a	1	4	1	0	0	0	1	-1	0
c6f17d097e085ea6214c673f3887b9f7774055cd	2	21	0	0	0	0	1	-1	0
5c5bfeb099977982d6ff6c385c0573a077be3153	4	5	5	0	0	0	1	-1	0
968bc6019bda766f69b6fe8b8ca1ce821eb1a18b	1	1	1	0	0	0	1	-1	0
30de1dd47cd80054ed67ca5a55a3ae83874ed59e	6	18	20	0	0	0	1	-1	0
90d463b6a2a6299ba9ef5ed63283c189b3c8686a	1	4	1	0	0	0	1	-1	0
454d0f2b874fbd104b0326520dd0a336bcfeacf7	37	738	68	0	0	0	1	-1	0
ec3005e1a05aa442f05e61954e72c7869d649406	1	1	1	0	0	0	1	-1	0
8fb12c5a911a2fb171615497f676adcf307d91c5	1	6	2	0	0	0	1	-1	0
ce829c15d0e322f7f785eab27f6562943984c40b	6	373	0	0	0	0	1	-1	0
024a550d1fb7063d18583271034519b79c0ef70a	3	99	27	0	0	0	1	-1	0
cf85b72036769549a2221a4c81789552d953006e	5	214	106	0	0	0	1	-1	0
b94565cc327a6ea93fda13703b0ed157a585b16b	3	123	0	0	0	0	1	-1	0
dae7ba2027e3eb11ecf4bbfcbac438353c04d7c0	2	58	4	0	0	0	1	-1	0
8bcaa021c329dca5e9deaef2fe4c172b50dd2526	3	75	47	0	0	0	1	-1	0
980a1202b511f92689fee54220ccbccf6e7eb446	1	0	3	0	0	0	1	-1	0
9ad5632ed49f1808dd74bfac75931c97559ab516	4	52	1	0	0	0	1	-1	0
03a077e80b73ab1aa63b562597fac20ca8e6e8f2	3	124	12	0	0	0	1	-1	0
54223b5f035a7c100da2cdab46e99e44828658e7	3	112	8	0	0	0	1	-1	0
54acb403ea5a6ceb6e610d2c2675f2cc02fab5b1	7	155	14	0	0	0	1	-1	0
35e71ade55054993f67ab676403f46c9ebd54cc9	5	14	170	0	0	0	1	-1	0
8b822ce2be96bc0b68851352b78ae147f2618c84	2	28	6	0	0	0	1	-1	0
e290de6a0e50c10134b4738990413eb3850b7ab7	2	9	20	0	0	0	1	-1	0
00b0ebcdf8690fe23febd1217a51302c8bc95bce	9	0	22	0	0	0	1	-1	0
2e91bcb99a40e344801551c8721f267330f656aa	1	2	2	0	0	0	1	-1	0
ab4b0e1e2081e217c6a5ac5b2f66781dcfef2a84	1	7	5	0	0	0	1	-1	0
8fc8915f6fbbf31e07d1320d09c98b59919b6faf	1	26	6	0	0	0	1	-1	0
fb3fea037f907c09fea5b0a3dbb493f94f4316ab	1	46	4	0	0	0	1	-1	0
9e86629c76b2c8772cb955d5b5ca66296df3b83f	1	47	43	0	0	0	1	-1	0
b2fecdf8604491ca829d316e053fb197ad3ea7fb	1	63	157	0	0	0	1	-1	0
6b5a2f6a8f819ac0b066507d95d1fb49cb56ec59	1	2	2	0	0	0	1	-1	0
eec63febb9f4232ad948722b1c84d1d10dd96c4e	1	1	0	0	0	0	1	-1	0
7741f96ba3771035ab69034376e6d2a6bc8a7aaf	5	50	17	0	0	0	1	-1	0
456f14ce52410a9127261434f827ef1a0b7e9207	2	7	3	0	0	0	1	-1	0
7f72bf1a2247b5a59263f027b2c73d4d9b3a319f	1	0	1	0	0	0	1	-1	0
b0541e4bbe63b9edc88e97aef864657ed4999cdd	1	10	2	0	0	0	1	-1	0
64ab2ca2001cd771cbe3b3c6390c8f1f620017e1	2	20	2	0	0	0	1	-1	0
bbe74db9209aa0c6a0c48f60972fde67be08690d	1	39	4	0	0	0	1	-1	0
25ed3c5818592a2e51620d1d55654e36412be4f2	2	32	25	0	0	0	1	-1	0
93321854f2fe308d25e27bf000b700c48311f998	1	7	1	0	0	0	1	-1	0
b35678d5c1b548fc0752822c4e209b4ad078fd13	2	16	2	0	0	0	1	-1	0
0500ec9c279f780ddb0e3491f084e6ed9c755a9e	4	100	8	0	0	0	1	-1	0
e357135e9f60f1192587d31e6fc9953e1eea1e24	5	238	82	0	0	0	1	-1	0
b4888f2dd1a9cd1376f8b7b56b58426b51f0ccc9	1	5	0	0	0	0	1	-1	0
5b00127eab7043234474fc978df06d460bd59930	2	14	9	0	0	0	1	-1	0
516c4a7430f80d5a5afff3a3c55b9fe78790cf06	2	5	1	0	0	0	1	-1	0
f8014d974c6eb9f30098851bd7eeeec1edd1928f	1	3	1	0	0	0	1	-1	0
07ba368a39f759c2e05b887b84b28faa213304cb	1	1	1	0	0	0	1	-1	0
8add09588179212832d08187854fc1e984efb61f	1	5	0	0	0	0	1	-1	0
6043cdc97ec2ee8be0f22a71b88a7dc61aef3014	2	50	8	0	0	0	1	-1	0
c15791c0926fbb522e6d12a1ac04acb0aaaf9b29	5	9	7	0	0	0	1	-1	0
eb8818641ee1b7717c43378322164f90fd6e0a32	1	10	5	0	0	0	1	-1	0
1bc181a9ebf2d43bd0132afa28e70b629599e5f3	1	3	1	0	0	0	1	-2	0
9e6d8f71ce3f5844b31ed5055ac1354d150edf1f	1	5	2	0	0	0	1	-1	0
2bc20ad2c7c8be5cc2117f5d4b5079e53df81e2d	1	1	1	0	0	0	1	-1	0
de15893cc4a4aa90be27567f7093f8e672dac8ab	1	2	3	0	0	0	1	-1	0
1f38518f530ec9e8f0e4e5b9e9d9aa7e3afc8468	2	105	49	0	0	0	1	-2	0
7917ccb7238e98781f5416559db23984c53dd08d	1	2	2	0	0	0	1	-1	0
550afcc9d7f0e1df0cf656ff3150c28cbabe0b1a	1	1	3	0	0	0	1	-1	0
4b4d35d2415836f63e5927473231a396805adae7	1	1	0	0	0	0	1	-1	0
2dd76bd91ba964782a423900c8308eaac6dd52d3	2	36	1	0	0	0	1	-1	0
3aaac809b64a5c420aadd1359253cd78ce95ebdf	1	2	2	0	0	0	1	-1	0
60846106f3977513e258a48923e03ce558c1c387	1	1	1	0	0	0	1	-1	0
03ebdc865aab48710708d4c2bf484c2df27f5f61	2	10	1	0	0	0	1	-2	0
eb171185b07be0974f5bddff059426fa5363d5a0	2	10	1	0	0	0	1	-2	0
2dc6e811e55bf284eb7329df2e14929a9de738f6	1	2	0	0	0	0	1	-1	0
2cdc70c17dacd8be560c5790ff8072b7e9c5e337	1	9	0	0	0	0	1	-1	0
e1fb93aba69e451ccdbefcd5aa5b71d7187f8e58	1	2	0	0	0	0	1	-1	0
e2bfcb3ecdc69e6c46cbb36d11e26de4ef47b779	1	1	0	0	0	0	1	-1	0
2cb12bf13b98c38eba62c2c10fb6b496e709e2f7	1	27	4	0	0	0	1	-1	0
b0fb0992925a8c0c12573593663aed24cfbc9104	1	23	3	0	0	0	1	-1	0
6d9cc46dd6bb78b7d6606b649eb19a4d28dd7fc4	1	1	1	0	0	0	1	-1	0
ead639a1c021bffedcadd718a5edb75a3a004c9e	1	6	0	0	0	0	1	-1	0
7daa5ef1b245fd7a8887bbc6274be080a52a4d23	1	1	1	0	0	0	2	-1	0
300bfc463bc4377d6124fa538f64ff6e2b8d7813	4	28	7	0	0	0	1	-1	0
9a7ed1fd0c67bcb40bb456b8af3ccf79f1e48157	1	25	0	0	0	0	1	-1	0
1c8617cb4933cae25faf66b7f0e9c8b04d5c14fc	1	41	1	0	0	0	1	-1	0
fe934aac007a20c43e803de61ef8b6cf28c4434f	3	26	12	0	0	0	1	-1	0
2404097197933fabe5189cfa7a3f66413a3dc9b4	1	5	4	0	0	0	1	-1	0
0d638df0abbbc5f7a6e66f1a07526ffedf89e393	2	3	3	0	0	0	1	-1	0
e582616791778891ee07acc3057303204bda82ee	2	3	3	0	0	0	1	-1	0
32873ab94b8cb696f50373bac5c0223cbe049296	2	8	1	0	0	0	1	-1	0
b7e50f769ac7afd9baf33dafed2421f1c708ce75	2	15	2	0	0	0	1	-1	0
ce6c6a91767b76167562b7c7235aa001608d1cac	2	36	15	0	0	0	1	-2	0
3e5b403f6500d4df0b3313856c3bed369614aa48	2	13	1	0	0	0	1	-1	0
851b850d2e23afedaeed31143303fe5ccb8575d2	4	28	406	0	0	0	1	-1	0
35eadbcf6e96bd758e509042219cc2c8e4798fb8	6	9	9	0	0	0	1	-1	0
7e8bf72eac30952c33d8dabb653bf87cd25ff991	2	49	1	0	0	0	1	-1	0
35a471bfdf62f427bf9aa5eb315a27430d8ce0ca	1	1	1	0	0	0	1	-1	0
807dc7174cd8ed4ec3cb9562f1c3f90f4035cf33	2	23	0	0	0	0	1	-1	0
1f83338dea89a3fd7248fd8cb371978c9fd751a1	2	5	1	0	0	0	1	-1	0
81dd6d62b7726e81df9f58e7cc333cbac065d2dd	1	9	0	0	0	0	1	-1	0
ff2d15aced231bdf2c8955a4e9f554c0631f38c3	4	68	19	0	0	0	1	-1	0
ffad86c70eba380c5429180dfbf03dcb3305c675	1	1	1	0	0	0	1	-1	0
ca44a90e27263d390ff5414b25ec4e7b5c79d687	1	20	19	0	0	0	1	-1	0
6fca1f08d20fcb9d8639ce6e3ff83aa63e145fde	3	23	1	0	0	0	1	-1	0
04b0283d1a95fa424863d7de0dd8a73078eecb37	2	23	0	0	0	0	1	-1	0
9dde518f85da4811ab1803105c4c03b266b04749	1	20	19	0	0	0	1	-1	0
ac3b25baec8ce24ec9c60cdeb0f097047592706c	3	23	4	0	0	0	1	-1	0
230be852a14abe91567fcc0ad9cb3417f0c378ad	1	1	4	0	0	0	1	-1	0
e37134ede63a2e7784f36a8e46c157ca4015a3b8	1	2	1	0	0	0	1	-2	0
9eadc32227915f52e0a1f54c50bf4874488cba1a	1	1	2	0	0	0	1	-3	0
33af6b59a56b280d45c8abac364835e16a0947e0	6	111	13	0	0	0	1	-1	0
82379c90d1ff11d9fe2cc822ed5760a00a3e3968	2	72	0	0	0	0	1	-1	0
4135cc27d0d850cc7251965309f5775835ec6058	2	72	0	0	0	0	1	-1	0
c8e5cb93ecf67ee79c62402aba0615b2d9e5e510	4	11	1	0	0	0	1	-1	0
6ea1b8c7ee46b587821c74dd7dc8a02f34cc730a	5	21	3	0	0	0	1	-1	0
3e7fcc9904fee13eb8bfbf0b31b492dbbcd425a9	14	56	32	0	0	0	1	-1	0
97c3f303cb52688530ed3ae97e5c047821fa9f29	1	1	1	0	0	0	1	-1	0
61fd54ec4530a9054fd10dfa8ef23e0b0bf3c3ad	1	14	10	0	0	0	1	-1	0
3b4b6475a72272b06640e0483b8b2e9807b08be0	2	4	1	0	0	0	1	-1	0
3fdf226aaa6d654c99ad60f3e8aeb5488f15690f	1	1	1	0	0	0	1	-1	0
0296d9dbc0ea560e6d4235acbe0a0b2181f973fe	1	1	1	0	0	0	1	-1	0
5694a7ade27d96fe5bd8b399fca09346bcf020db	1	3	1	0	0	0	1	-1	0
2be878b97cd019f61958352bd7e0cb40f6dabb40	3	45	0	0	0	0	1	-1	0
8bfff6c736d2e5fec0bec6646aa024b0a7903b58	3	45	0	0	0	0	2	-1	0
8bb7e572f756f080186d73defb2ff757b3379830	1	1	2	0	0	0	1	-1	0
918cf8dfcae97204bc173ce8f92f4eeaa89ef247	4	14	7	0	0	0	1	-1	0
6f77ed93121e7b361c5e4dbac6999dfb110b8876	2	2	1	0	0	0	1	-1	0
137c19b5b3656c542199c1a7db045f7f7fead724	1	1	1	0	0	0	1	-1	0
a623d3893faa07280cd2df10aab7fc778f33a4c9	2	23	10	0	0	0	1	-1	0
e1869c56b5bf416ea28e5eed82576a2fd7bab317	2	2	0	0	0	0	1	-1	0
04b40131b7924a72c7e2370f45644da1b6afde50	1	9	2	0	0	0	1	-1	0
8968e933713382ecb09c7f8b593dd6f3c4b97ecd	1	1	1	0	0	0	1	-1	0
18561d5f2416e2274a51679fa182dd9700c24e20	4	1	11	0	0	0	1	-1	0
5e9992336af1c560c806a77c935fd733c87c7c13	2	121	0	0	0	0	1	-1	0
ae03a5bbf90c5bd2c3418a1b1632714232e9c9cf	2	9	0	0	0	0	1	-1	0
8ff2c0e4bf92db23a1d96c28ffb0cfad8e302ad3	3	7	24	0	0	0	1	-1	0
f5cebdc843d2f86642b63f41a2b94f892e9de50a	1	47	0	0	0	0	1	-1	0
9429452bda21005d2ec6ca66fb1677f2b7971a98	1	1	1	0	0	0	1	-1	0
0e8acc15072d9176e481d3a5bf2203bfc26e3691	2	2	2	0	0	0	1	-1	0
ee43b8e7e154b7b6142fd40b4756bd025e6cd85e	2	66	0	0	0	0	1	-1	0
11eb4c72b1ddbd0d26989a7c55556acf70924a49	3	14	4	0	0	0	1	-1	0
6f7891f3b853b72f8f17ed409e9e09929de37d7c	2	15	1	0	0	0	1	-1	0
a858d35b704d5dc4469ec719aa8ec7f1045761eb	2	8	11	0	0	0	1	-1	0
edbe2aedca0341841cc5b35d567e318842b006d3	2	8	11	0	0	0	2	-1	0
70706d9de22cc9689e3e18d95a2b70b580d5a19c	8	50	21	0	0	0	1	-1	0
d7ef52e1bf68c3e7ca0a82596be89650625c1099	2	44	2	0	0	0	1	-1	0
b5d7205ab61940f94e3442153c9c26b771d7cd1a	2	44	2	0	0	0	1	-1	0
eb4aa589588f0edbf5b98563c1d65f8aeeed0930	2	2	2	0	0	0	1	-1	0
f0ab58d046059bcc7560c063b353a36cec4f7484	2	2	2	0	0	0	1	-1	0
97b0ebab7be7802c405c195886e1f2e372f1d080	1	3	5	0	0	0	2	-1	0
f50f99a6302769061c15dcf959e75b29677fae6c	29	254	147	0	0	0	1	-1	0
432f54f2861807c4603ecc851d2408f029153d95	23	54	49	0	0	0	1	-1	0
156a43b62011725708b5cd25446abcf39f5697e0	24	107	44	0	0	0	1	-1	0
308ad8cf3a01fdb4b0e63e6537d6f0c83a56129e	19	82	30	0	0	0	1	-1	0
4de02b56460db9e482ff23ea938b0899f756e222	27	100	46	0	0	0	1	-1	0
e0cc08b700a1c4489cb87c52e0870aeca74e0842	30	107	56	0	0	0	1	-1	0
26b1fed036122684918ab54fe1163aa7692e69a4	31	112	64	0	0	0	1	-1	0
7639674b5952497dca4235712dba80beae901a01	9	16	9	0	0	0	1	-1	0
9ec50d66c56934039f5f0b9f8fc18a5274a41d37	3	3	3	0	0	0	1	-1	0
8d14efe3200f08781689e89194c2f5a07e422889	1	2	2	0	0	0	1	-1	0
f88881d445d2bd4bf3b60f926a2239e6c98af048	2	2	2	0	0	0	1	-1	0
fcbc0c683e1b173f8ddc9809de387de4b5f7cf77	2	2	2	0	0	0	1	-1	0
3ae859402002320394829bcdbddf6408a45d0610	1	4	2	0	0	0	1	-1	0
88503bce4971814455481df1bba13f5d9d987b4e	1	4	2	0	0	0	1	-1	0
6c83004dc1abe65f578c29846dc04e07cecf83bc	1	7	2	0	0	0	1	-1	0
52f18562ab3f1f255774b13df2f3b69e8de1819e	1	7	2	0	0	0	1	-1	0
08459c328f014a97d969fa35d9d76bb8c7bc8c33	6	13	7	0	0	0	1	-1	0
b1c906ec0f11c3bca8cbb5746399db1844a64cac	1	1	1	0	0	0	1	-1	0
b47cb5d23d4dee0dac58a334ed26f914ebee9db8	1	1	1	0	0	0	1	-1	0
3e03a81201d0b73f633c5b2c78609fc03335fabc	1	2	0	0	0	0	3	-4	0
7646fefa044d8ca984b76d558e4c7005d83ec673	5	12	3	0	0	0	1	-1	0
6303a5da587610e6c4c97078e23f7eb8945be349	2	24	9	0	0	0	1	-1	0
a5e9c4a375355862ebd80669351c1027d56965bd	1	1	1	0	0	0	1	-1	0
9005275457fbe44cf7fb685f7cabe6f00e077220	1	2	1	0	0	0	1	-1	0
7eb9e4fec425f285af996c6e0fb2033347ffcdb8	1	1	1	0	0	0	1	-1	0
30927247d49a49d0dc63f6693dc93a2ed228a951	2	30	29	0	0	0	1	-1	0
f110fd4e34808d33cbe3e00bab27818741a346c5	2	30	29	0	0	0	2	-1	0
e4846732234b3c11cadf3e4d643f8a17b46843fc	2	30	29	0	0	0	1	-1	0
a166c329bb3278826913faa0f63cbfc59a4a6226	3	37	0	0	0	0	1	-1	0
af92a9e8c55726bc17f1a122beda300e9de24cdf	3	114	0	0	0	0	1	-1	0
8d8b3df8ac46045e3cc9c54eb05ecd4d1551defb	3	65	0	0	0	0	1	-1	0
f85dc1e4961077dc71fb967465342318fa7b9e6c	3	39	41	0	0	0	1	-1	0
a79814b3fac712da9b94a1a7604c3935aea3f131	8	6	37	0	0	0	1	-2	0
f4ff8d7a23ca3ba18178efcbdae86adf744d321b	6	33	3	0	0	0	1	-1	0
f3463f4a75d5f15534329d26960a7e9825fd30ed	11	22	19	0	0	0	1	-1	0
e6f04215e44b44b121eac0a64cdfb7aee06dab26	1	18	15	0	0	0	1	-1	0
0b01798326b978e38d92e2ef328f21d775f9fd42	1	29	4	0	0	0	1	-1	0
a7ed710ccd774254eb42b30ef41f143cb4d13f5f	2	9	10	0	0	0	1	-1	0
194bbec74f12cd3b5cf9dcece2b460d31a0b6f5a	1	2	2	0	0	0	1	-1	0
d98b2d0fe227a69c1c10149cfa449901371fc874	1	8	0	0	0	0	1	-1	0
0e79d59a4b92a2355e3e19b677392eef2dd25e8a	3	25	20	0	0	0	1	-1	0
3280e83a88866f1ec550c8a56ac1981b740b29b6	3	119	0	0	0	0	1	-1	0
6b9437786489a9f990419d6cf162ada46951d8a8	3	3	3	0	0	0	1	-1	0
291a3babcfb761fdf9c54d606369a0e53676ffba	1	9	43	0	0	0	1	-1	0
f40f596e2aeeef369fa2a9643405ebce32186b2f	1	3	1	0	0	0	1	-1	0
7291b2bc558fd871ba80bcd297eabc87ea75a23d	1	10	9	0	0	0	1	-1	0
d8f3b464b3b0a48fcca755fdde5b5d4600809ec2	1	7	3	0	0	0	1	-1	0
5eabce8db762e7c98a923f33d3506a7d86f35d2d	1	22	68	0	0	0	1	-1	0
4d51a3ea32bf699f3758f91eab2d2f2b19c821db	6	0	392	0	0	0	1	-1	0
da9b07ed3b9d08ee5cea36cfb8d9dc96f80ecc7c	1	0	34	0	0	0	1	-1	0
215d2a4187dadf93c78e9d35b81ac5181586b77c	9	26	20	0	0	0	1	-1	0
29f1d02e221255f5d1a7602c0335e99242aa9ffe	4	11	22	0	0	0	1	-1	0
0ed6fdd925446748dfc5bd4ec0097e0e3c8ea9f6	2	54	3	0	0	0	1	-1	0
260a954d779b13b8fcfc86e8b5480e31fe22f074	1	2	2	0	0	0	1	-1	0
9fc2719267e330c3d067534207474c5da345d618	1	24	12	0	0	0	1	-1	0
44f0065929e74c9cd5c1480f136a0c2154ba89c9	2	19	10	0	0	0	1	-1	0
2a35bf4d3197fa3965e9d6a170314ba888e9bef3	2	51	28	0	0	0	1	-1	0
c206626f008f6ef1f04c36f66eea71466b122c91	13	40	25	0	0	0	1	-1	0
bf95ae565d983e7b1ac6dcd863e84a3643953b7b	1	2	2	0	0	0	1	-2	0
2d9d839ed9e3798148846e80bd5480b6fe3aa8d6	1	6	3	0	0	0	1	-1	0
edd6841644ed54fd07befa409b891c2791a21e9b	4	14	14	0	0	0	1	-1	0
9ff0ac6cde4070f9906d05e080f7c5bc9306efe5	1	7	2	0	0	0	1	-1	0
32748591dc7a38791f0728a56bb7662f0347454e	2	4	6	0	0	0	1	-1	0
3776891794b12c99deb660e6c91ee8013dfc8984	1	4	0	0	0	0	1	-1	0
cb4198295f096057b6eeec3ab55b00d18cbfa490	1	4	0	0	0	0	1	-1	0
7afae8d0530a2329038a0105696548dd81a5e770	2	13	0	0	0	0	1	-1	0
4043905580df5bf22cde0eaf3dec103abdc88017	2	60	3	0	0	0	1	-1	0
2c469b37b563c5d6ca70ac7841897e1a20083130	2	60	3	0	0	0	1	-1	0
f8b6af8f5f92677bcaef93a0d98b91bd0581e8df	1	27	0	0	0	0	1	-1	0
734e7e01306e1696655e619d8902a7e6e98b4315	6	52	25	0	0	0	1	-1	0
bdad2a3d48be5cb0b7d0cfef0050a5b7e94cbe41	2	9	8	0	0	0	1	-1	0
c9359ec0641e005513dcf8fb219c2c63bf2006eb	6	26	16	0	0	0	1	-1	0
9e205379fb1b2a62c391ceab993e03a4a5539ec6	1	1	1	0	0	0	1	-1	0
51f715162eba4dd1c4e081ec15c7ceb12e813ca5	1	1	2	0	0	0	1	-1	0
dc20e866553072bc46d94012fc5e2e0fc97c4eb5	1	1	2	0	0	0	1	-1	0
a8d93977160afd682dee1bedc28194e8ae904047	2	2	4	0	0	0	1	-1	0
0552f5ad75da1468050f8aa3ffb533bd3c5d4ca8	3	11	0	0	0	0	1	-1	0
ec0b59d2306ae4ff4f8abd1d89e38391ea4cf567	1	2	1	0	0	0	1	-1	0
e6553330d678d1bc43961e165753783cbee5d784	2	6	1	0	0	0	1	-1	0
aaf1bf29e630ad251efc21b962987d8d2be32f6d	5	18	1	0	0	0	1	-1	0
233209ba3de2dac63add2d4c93a2aed08a55b9d4	4	67	241	0	0	0	1	-1	0
80b7a49904d0abac6e7b86844a98e1c54c130bfc	2	42	3	0	0	0	1	-1	0
a3742920fdfe3fdfb6c5f27781de8a5350f07ac7	2	26	1	0	0	0	1	-1	0
80fa3c6bbc9287c3c53ce8046544b4f105eba0d2	3	14	5	0	0	0	1	-1	0
894218d6a60d1da0cf3ecf81a47d4053c61ee6f3	2	9	8	0	0	0	1	-1	0
68e84726ab9bc1c79fb9118f2c866b8a37421a73	4	40	1	0	0	0	1	-1	0
eeb99ed843db258252479ea74ed3deac71777656	1	1	1	0	0	0	1	-1	0
d32f9e51137128d2d88636276e4cdb624537dc27	13	129	11	0	0	0	1	-1	0
8ad62f77cb429a49318444fad2191d0e08857ca6	4	10	14	0	0	0	1	-1	0
6465ba0f8386fcdef22d2f523357f3024dafd57b	4	14	10	0	0	0	1	-1	0
7fb1ad44d5aa26f2b0c6717c589b6d2be698224d	2	3	1	0	0	0	1	-1	0
921d85f24973ace266686d47449fed1bc74130aa	2	3	1	0	0	0	2	-1	0
273287aa04e0c96650d67f3c8eaf5dd441860f2a	2	36	3	0	0	0	1	-1	0
82c92332a4aa17025ce199d3d57479d50fb8c245	1	1	2	0	0	0	1	-1	0
871abe5f88eec37c05638f0e84d2eb7616679d41	2	17	17	0	0	0	1	-2	0
41f1fe665b6bdcb45dc7c53de76de7f6252576a4	2	11	3	0	0	0	1	-1	0
b65c30cb368e79205edacd958d8fd98dd89f3a73	4	35	1	0	0	0	1	-1	0
214c23d4adb948978887902cd03cded3e6a6f7e6	1	1	1	0	0	0	2	-1	0
8d22710c77a11a99c0607a5634417e848088affc	1	4	4	0	0	0	1	-1	0
6a2b476b808d693adff90d51b18a645d1ec54ff9	2	29	21	0	0	0	1	-1	0
5c8c643bb099b0ef5048a996b73bf6381d912e8d	1	1	1	0	0	0	1	-1	0
47895a1e727b2188edf86e6c4098fdfccd3098e9	1	1	1	0	0	0	2	-1	0
74d721845e41283fbc74b6dc0bb9387d605d15bd	1	25	0	0	0	0	1	-1	0
7eeb79ed439c229a15855f8eb5ac2e6269d17ab5	1	23	5	0	0	0	1	-1	0
adef9aeafa336a4ff3600467074427812e781aa7	1	12	2	0	0	0	1	-1	0
426d78af68d44aaf64c4cb50963b876bf42b7f15	1	3	0	0	0	0	1	-1	0
317bd499efad11cae68a1da8c8b2ca23d8ea7174	1	1	0	0	0	0	1	-1	0
5e8d0b659fc02b5258ae8f497bffec9f20a6c6cf	2	92	0	0	0	0	1	-1	0
4cd8c409e1810e44c1801582c0fb13aa1315d604	1	18	9	0	0	0	1	-2	0
7f1f1f255ba470ac3353c4cb9124cf4daf353ab8	1	18	9	0	0	0	2	-2	0
c222acecaf0fe67d48711b9c298a85569b0a00fa	5	25	2	0	0	0	1	-1	0
8f45decbfb589c724151e0a32cd7bbd967cae975	5	25	2	0	0	0	2	-1	0
4440e0f420242364975265f6db5c27bee13de4e3	1	3	1	0	0	0	1	-1	0
609a1db67084c879d3d10bc8216be40c739fdcd6	1	3	1	0	0	0	1	-1	0
eeb04b1f4e0e84138897a46042f704b7531bcefe	1	15	0	0	0	0	1	-1	0
90b0f29ee7e2ba044ec018e2dcfe32c7825ab1b7	1	15	2	0	0	0	1	-1	0
554d9d55a4aac0c456209e6160cf67dabeb7d8bb	7	22	13	0	0	0	1	-1	0
7979a534a124fd16e991f9a08f390884e984e858	1	1	0	0	0	0	1	-1	0
e4ca47e9e4b2ca5ab33dd817562ab43a5a9e74bd	1	2	2	0	0	0	1	-1	0
b89b4ddedf06dc4ea019c5e44dbc10884f5367d5	1	7	4	0	0	0	1	-1	0
87e21359fc521ffc88398d623dee477967baa75f	1	10	3	0	0	0	1	-1	0
09fc9f39ee903b09aee155e3b9dee023d0b8efa9	2	3	2	0	0	0	2	-1	0
39b77ab2487a049d18c73129389410279e0af853	1	1	1	0	0	0	1	-1	0
18e4e97e86227bff00be78c88b5d7ee62988b198	6	127	0	0	0	0	1	-1	0
327b93168f365135f88e8d619e89273e5f815357	1	1	1	0	0	0	1	-1	0
0d4789ed70c6b841f413ce74a90d6916a21377c3	1	8	1	0	0	0	1	-1	0
3a764e9535420521986f01a036c88dd393390b36	1	1	1	0	0	0	1	-1	0
7f2e83cbca21026c7cd0614760d06349c591e778	1	2	1	0	0	0	1	-1	0
97b02cd3e5bde90f412882431dd489225da9d0e0	1	9	6	0	0	0	1	-1	0
